,0.0.precision,0.0.recall,0.0.f1-score,0.0.support,1.0.precision,1.0.recall,1.0.f1-score,1.0.support,accuracy,macro_avg.precision,macro_avg.recall,macro_avg.f1-score,macro_avg.support,weighted_avg.precision,weighted_avg.recall,weighted_avg.f1-score,weighted_avg.support
0,0.528009024252679,1.0,0.6911072066618436,23404.0,0.0,0.0,0.0,20921.0,0.528009024252679,0.2640045121263395,0.5,0.3455536033309218,44325.0,0.27879352969226623,0.528009024252679,0.36491084184351463,44325.0
1,0.528009024252679,1.0,0.6911072066618436,23404.0,0.0,0.0,0.0,20921.0,0.528009024252679,0.2640045121263395,0.5,0.3455536033309218,44325.0,0.27879352969226623,0.528009024252679,0.36491084184351463,44325.0
2,0.5314911342271186,0.9976927021022047,0.6935265901361808,23404.0,0.8622448979591837,0.016156015486831415,0.031717730962323464,20921.0,0.5344162436548223,0.6968680160931511,0.506924358794518,0.3626221605492521,44325.0,0.6876039259031149,0.5344162436548223,0.3811587809364905,44325.0
3,0.5297432528050137,0.8957015894718852,0.665745680894309,23404.0,0.4864296233957501,0.11051096983891784,0.18010438575991278,20921.0,0.5250987027636774,0.5080864381003819,0.5031062796554016,0.42292503332711084,44325.0,0.5092996105969775,0.5250987027636774,0.43652737214063264,44325.0
4,0.5300602102866728,0.7560673389164245,0.6232060154612852,23404.0,0.4782489490038384,0.25013144687156447,0.32846875686532967,20921.0,0.5172701635645798,0.5041545796452556,0.5030993928939945,0.4758373861633074,44325.0,0.5056057625190884,0.5172701635645798,0.4840926891874897,44325.0
5,0.5299033262330002,0.5527260297385063,0.5410741174502259,23404.0,0.4743132626927133,0.45146025524592515,0.46260469216829114,20921.0,0.5049294980259448,0.5021082944628568,0.5020931424922157,0.5018394048092585,44325.0,0.5036653179007646,0.5049294980259448,0.504037256845074,44325.0
6,0.5361883564398917,0.8543411382669629,0.6588681110470386,23404.0,0.5153539948820017,0.17327087615314757,0.25934537649794315,20921.0,0.5328821206993796,0.5257711756609467,0.5138060072100552,0.45910674377249083,44325.0,0.5263547257991108,0.5328821206993796,0.4702969857339731,44325.0
7,0.5222408728493496,0.42539736797128697,0.4688706790995574,23404.0,0.4676378607339377,0.5646479613785191,0.5115846000606297,20921.0,0.49112239142695996,0.49493936679164363,0.4950226646749031,0.4902276395800935,44325.0,0.49646874388225365,0.49112239142695996,0.4890312643319678,44325.0
8,0.5277777777777778,0.5325585370022219,0.5301573798383666,23404.0,0.47172726833743783,0.4669470866593375,0.46932500600528465,20921.0,0.501590524534687,0.4997525230576078,0.4997528118307797,0.4997411929218256,44325.0,0.5013224431358974,0.501590524534687,0.5014450483558645,44325.0
9,0.5351777207768413,0.12480772517518372,0.20241147529623726,23404.0,0.47299765868217253,0.8787342861239903,0.6149729042617247,20921.0,0.4806542583192329,0.5040876897295069,0.501771005649587,0.408692189778981,44325.0,0.5058292925967496,0.4806542583192329,0.39713674670936666,44325.0
10,0.507321618743344,0.16283541274995728,0.2465390089274162,23404.0,0.4677695379349686,0.8230964103054347,0.5965289084421658,20921.0,0.47447264523406657,0.48754557833915635,0.492965911527696,0.421533958684791,44325.0,0.4886533935297621,0.47447264523406657,0.41173108310108963,44325.0
11,0.5301233680680321,0.5673389164245428,0.5481001424119212,23404.0,0.47473804336549436,0.4374551885665121,0.45533470981865215,20921.0,0.5060349689791314,0.5024307057167632,0.5023970524955275,0.5017174261152867,44325.0,0.503981994619599,0.5060349689791314,0.5043156953666018,44325.0
12,0.5305564640470962,0.9703896769782943,0.6860293007098627,23404.0,0.543778801843318,0.03948186033172411,0.07361853832442068,20921.0,0.5310095882684716,0.5371676329452071,0.5049357686550092,0.3798239195171417,44325.0,0.5367972881651957,0.5310095882684716,0.3969769474133972,44325.0
13,0.527125171228451,0.871432233806187,0.6568966905547949,23404.0,0.46592119275825344,0.12547201376607237,0.19770288081340612,20921.0,0.5193457416807671,0.4965231819933522,0.4984521237861297,0.42729978568410054,44325.0,0.49823744571068446,0.5193457416807671,0.4401613562378272,44325.0
14,0.5266526498052069,0.7277815757990087,0.6110931726043125,23404.0,0.46833013435700577,0.268247215716266,0.3411135424264527,20921.0,0.5108855047941342,0.4974913920811063,0.49801439575763734,0.4761033575153826,44325.0,0.4991249488307723,0.5108855047941342,0.4836652235247636,44325.0
15,0.5180509972229235,0.26303196034865833,0.3489103635899906,23404.0,0.46834350533259356,0.7262559151092204,0.5694582388546371,20921.0,0.48166948674562887,0.4931972512777585,0.49464393772893933,0.45918430122231385,44325.0,0.49458950962365467,0.48166948674562887,0.4530069704351496,44325.0
16,0.5250186397150195,0.5415740898991626,0.5331678795271948,23404.0,0.4684140117921023,0.4518904450074088,0.46000389256520047,20921.0,0.4992442188381275,0.4967163257535609,0.4967322674532857,0.49658588604619763,44325.0,0.4983017661498677,0.4992442188381275,0.4986351379314389,44325.0
17,0.524251250554043,0.7075286275850282,0.6022549554464448,23404.0,0.4626736792526886,0.28172649490942114,0.35020796197266785,20921.0,0.5065538635081782,0.49346246490336576,0.4946275612472247,0.4762314587095563,44325.0,0.4951871925913665,0.5065538635081782,0.4832910490625782,44325.0
18,0.5211953108645594,0.42552555118783114,0.46852653368460667,23404.0,0.4668279335368997,0.5626882080206491,0.5102952013524644,20921.0,0.49026508742244784,0.4940116222007296,0.49410687960424016,0.4894108675185356,44325.0,0.4955343993908545,0.49026508742244784,0.48824096789282445,44325.0
