,ASD.precision,ASD.recall,ASD.f1-score,ASD.support,TD.precision,TD.recall,TD.f1-score,TD.support,accuracy,macro_avg.precision,macro_avg.recall,macro_avg.f1-score,macro_avg.support,weighted_avg.precision,weighted_avg.recall,weighted_avg.f1-score,weighted_avg.support
0,0.5454545454545454,1.0,0.7058823529411764,24.0,0.0,0.0,0.0,20.0,0.5454545454545454,0.2727272727272727,0.5,0.3529411764705882,44.0,0.29752066115702475,0.5454545454545454,0.38502673796791437,44.0
1,0.5454545454545454,1.0,0.7058823529411764,24.0,0.0,0.0,0.0,20.0,0.5454545454545454,0.2727272727272727,0.5,0.3529411764705882,44.0,0.29752066115702475,0.5454545454545454,0.38502673796791437,44.0
2,0.5454545454545454,1.0,0.7058823529411764,24.0,0.0,0.0,0.0,20.0,0.5454545454545454,0.2727272727272727,0.5,0.3529411764705882,44.0,0.29752066115702475,0.5454545454545454,0.38502673796791437,44.0
3,0.5581395348837209,1.0,0.7164179104477612,24.0,1.0,0.05,0.09523809523809523,20.0,0.5681818181818182,0.7790697674418605,0.525,0.4058280028429282,44.0,0.7589852008456659,0.5681818181818182,0.43406344898882215,44.0
4,0.5365853658536586,0.9166666666666666,0.676923076923077,24.0,0.3333333333333333,0.05,0.08695652173913045,20.0,0.5227272727272727,0.4349593495934959,0.48333333333333334,0.3819397993311037,44.0,0.4441980783444199,0.5227272727272727,0.408756460930374,44.0
5,0.5769230769230769,0.625,0.6,24.0,0.5,0.45,0.4736842105263158,20.0,0.5454545454545454,0.5384615384615384,0.5375,0.5368421052631579,44.0,0.541958041958042,0.5454545454545454,0.5425837320574162,44.0
6,0.5581395348837209,1.0,0.7164179104477612,24.0,1.0,0.05,0.09523809523809523,20.0,0.5681818181818182,0.7790697674418605,0.525,0.4058280028429282,44.0,0.7589852008456659,0.5681818181818182,0.43406344898882215,44.0
7,0.5294117647058824,0.375,0.4390243902439025,24.0,0.4444444444444444,0.6,0.5106382978723405,20.0,0.4772727272727273,0.4869281045751634,0.4875,0.4748313440581215,44.0,0.49079025549613786,0.4772727272727273,0.471576166438647,44.0
8,0.5769230769230769,0.625,0.6,24.0,0.5,0.45,0.4736842105263158,20.0,0.5454545454545454,0.5384615384615384,0.5375,0.5368421052631579,44.0,0.541958041958042,0.5454545454545454,0.5425837320574162,44.0
9,0.0,0.0,0.0,24.0,0.45454545454545453,1.0,0.625,20.0,0.45454545454545453,0.22727272727272727,0.5,0.3125,44.0,0.20661157024793386,0.45454545454545453,0.2840909090909091,44.0
10,0.0,0.0,0.0,24.0,0.4418604651162791,0.95,0.6031746031746031,20.0,0.4318181818181818,0.22093023255813954,0.475,0.30158730158730157,44.0,0.20084566596194503,0.4318181818181818,0.2741702741702742,44.0
11,0.5555555555555556,0.625,0.5882352941176471,24.0,0.47058823529411764,0.4,0.4324324324324324,20.0,0.5227272727272727,0.5130718954248366,0.5125,0.5103338632750397,44.0,0.5169340463458111,0.5227272727272727,0.5174158115334585,44.0
12,0.5454545454545454,1.0,0.7058823529411764,24.0,0.0,0.0,0.0,20.0,0.5454545454545454,0.2727272727272727,0.5,0.3529411764705882,44.0,0.29752066115702475,0.5454545454545454,0.38502673796791437,44.0
13,0.5581395348837209,1.0,0.7164179104477612,24.0,1.0,0.05,0.09523809523809523,20.0,0.5681818181818182,0.7790697674418605,0.525,0.4058280028429282,44.0,0.7589852008456659,0.5681818181818182,0.43406344898882215,44.0
14,0.5365853658536586,0.9166666666666666,0.676923076923077,24.0,0.3333333333333333,0.05,0.08695652173913045,20.0,0.5227272727272727,0.4349593495934959,0.48333333333333334,0.3819397993311037,44.0,0.4441980783444199,0.5227272727272727,0.408756460930374,44.0
15,0.2,0.041666666666666664,0.06896551724137931,24.0,0.41025641025641024,0.8,0.5423728813559321,20.0,0.38636363636363635,0.30512820512820515,0.42083333333333334,0.3056691992986557,44.0,0.29557109557109557,0.38636363636363635,0.2841506827479942,44.0
