,epoch,loss,acc,prec,rec,f1,test_loss
0,0,0.7575275106799035,0.5240612468100619,0.0,0.0,0.0,0.756034828831086
1,1,0.7541766791116624,0.5240612468100619,0.0,0.0,0.0,0.7525499527377916
2,2,0.750469578518754,0.5240612468100619,0.0,0.0,0.0,0.7487252015761662
3,3,0.7466234884091786,0.5240612468100619,0.0,0.0,0.0,0.7442388061879328
4,4,0.7416550808009648,0.5240612468100619,0.0,0.0,0.0,0.7387518257163357
5,5,0.7356190120890027,0.5240612468100619,0.0,0.0,0.0,0.7327366598145955
6,6,0.7302950485831216,0.5240612468100619,0.0,0.0,0.0,0.7279652409233783
7,7,0.7266105931429636,0.5240612468100619,0.0,0.0,0.0,0.7253164397036717
8,8,0.7246238653148923,0.5240612468100619,0.0,0.0,0.0,0.7238144944082544
9,9,0.7232979944064504,0.5240612468100619,0.0,0.0,0.0,0.7225384948552523
10,10,0.7220042695601782,0.5240612468100619,0.0,0.0,0.0,0.721128280239272
11,11,0.7204178553961572,0.5240612468100619,0.0,0.0,0.0,0.7192369466620353
12,12,0.7180271159325328,0.5240612468100619,0.0,0.0,0.0,0.7160425658823797
13,13,0.7131256429212434,0.5240612468100619,0.0,0.0,0.0,0.7091951954121493
14,14,0.70560210978701,0.5240612468100619,0.0,0.0,0.0,0.7054228490712692
15,15,0.7043908461928368,0.5240612468100619,0.0,0.0,0.0,0.7013546690648916
16,16,0.700807892140888,0.5240612468100619,0.0,0.0,0.0,0.7003621359955813
17,17,0.7000695367654165,0.5240612468100619,0.0,0.0,0.0,0.6994610222018495
18,18,0.6997453400066921,0.5240612468100619,0.0,0.0,0.0,0.6999561988230002
19,19,0.6988453634438061,0.5240612468100619,0.0,0.0,0.0,0.6979264684738292
20,20,0.6980978576909929,0.5240612468100619,0.0,0.0,0.0,0.6985720086723305
21,21,0.6970613492386681,0.5240612468100619,0.0,0.0,0.0,0.6980465813906478
