,epoch,loss,acc,prec,rec,f1,test_loss
0,0,0.7248643629607701,0.5240612468100619,0.0,0.0,0.0,0.720164841187591
1,1,0.7194132230111531,0.5240612468100619,0.0,0.0,0.0,0.718307628575984
2,2,0.7166138993842261,0.5240612468100619,0.0,0.0,0.0,0.7143116942647595
3,3,0.7112869584844226,0.5417426175720015,1.0,0.03715051704327844,0.07163958641063516,0.7084376832834138
4,4,0.706477223762444,0.5782674079475028,0.973715651135006,0.11705285331290693,0.20898328988418308,0.7044653266928982
5,5,0.7034002617001534,0.5907537367845425,0.9168328111649103,0.15410762160091918,0.2638632730849625,0.7018703983406979
6,6,0.7009103933260554,0.597452606635071,0.8820877817319098,0.1779969360398315,0.29621957534955984,0.6997581014827806
7,7,0.6987655347301847,0.5992526430915056,0.9072063178677197,0.17598621217924168,0.2947874899759423,0.6980691804135158
8,8,0.697069372804392,0.6005058330295298,0.938562091503268,0.17186901570279586,0.2905353457694331,0.6967051425411124
9,9,0.6951081323481741,0.6229721108275611,0.8554118224987719,0.2500957487552662,0.3870346360437118,0.6944977340475811
10,10,0.6936069684369224,0.6151111921254101,0.9416445623342176,0.2039448487169667,0.3352746733826539,0.6930595375706086
11,11,0.6916358013238225,0.6200783813343055,0.9484887186036611,0.21332822673305246,0.3483154850308763,0.6913387198489886
12,12,0.689399232112226,0.6470105723660226,0.7241981053681237,0.41722520107238603,0.5294332057590669,0.6914250676903015
13,13,0.6870660604465575,0.6508157127232956,0.9297080179205932,0.28810800459594027,0.4398962026241731,0.6867004038641126
14,14,0.6847027029309954,0.6433421436383522,0.9772105742935278,0.2566066641133665,0.40647632047927806,0.6852413433286261
15,15,0.6822831534913608,0.679844148742253,0.9469211661655118,0.3467541171964764,0.5076216841293759,0.6821841581917365
16,16,0.680332189869313,0.6925127597520963,0.8167252163482135,0.45633856759862124,0.5855216683559077,0.6815085007914996
17,17,0.6775867342948914,0.6759706525701786,0.9845907835441198,0.32425315970892377,0.48784528397018045,0.6789464033032298
18,18,0.675604104640938,0.6949279985417426,0.9718132628664905,0.36973381846036,0.5356684584706086,0.6761091582629145
19,19,0.6733022310904094,0.7106498359460445,0.9334180163014714,0.4221562619685944,0.5813746497445196,0.6735944386473898
20,20,0.6705687031859443,0.7031079110462997,0.9749758220502901,0.38610685561087704,0.5531550068587106,0.6719963140459867
21,21,0.6690634439388911,0.6881379876048123,0.9919387894521109,0.347567981616239,0.5147658382670968,0.6717829134304392
22,22,0.6668125266830126,0.7130422894640904,0.966374269005848,0.41138452700114897,0.5770987239758227,0.6676799006781842
23,23,0.664615518280438,0.7154119577105359,0.8229006459550907,0.5123037150517044,0.6314764546205595,0.6686307946029975
24,24,0.6629758863931611,0.7170524972657674,0.9769144144144144,0.4153102259670624,0.5828406342381081,0.6639352692807033
25,25,0.6603938447577613,0.7280577834487787,0.9473368641950635,0.4538490999617005,0.6136915358472245,0.6612265005751184
26,26,0.6573372916096732,0.7283084214363835,0.9714916894592889,0.44211987744159326,0.6076857274462065,0.6594093256024508
27,27,0.6558505864370436,0.7467417061611374,0.8929002170941546,0.531644963615473,0.6664666166541635,0.6577030548896456
28,28,0.6525831673116911,0.7464227123587314,0.9571816733814298,0.4890846418996553,0.6473812616837236,0.6546903115319789
29,29,0.6503623166964168,0.7564026613197229,0.9343955014058107,0.5250382995021065,0.6723065134099617,0.6521106864551066
30,30,0.6476556158491543,0.7584305504921619,0.9425228015832042,0.5244159325928763,0.6738849584743156,0.6496473484762209
31,31,0.6452064315478007,0.7661775428363106,0.9196019586163323,0.557449253159709,0.6941281669150522,0.6472361039142219
32,32,0.6428979188203812,0.7513443310244258,0.9707409155261916,0.49238797395633854,0.6533684845789791,0.6468548121327214
33,33,0.6405882477050736,0.7795752825373679,0.9105286279103822,0.5953657602451168,0.7199675794592717,0.6425645122027606
34,34,0.6369348583476884,0.7846791833758658,0.9263456090651558,0.594887016468786,0.7245058597166346,0.6397847434174563
35,35,0.6345386849272818,0.8043428727670434,0.8846226002126196,0.6772309459977021,0.7671574608855989,0.638950092104364
36,36,0.6319387760900316,0.7902387896463726,0.9452660466534533,0.5936422826503256,0.7292830676939364,0.6350185294193011
37,37,0.6297750991015207,0.8000820269777615,0.9394225188624492,0.6199253159708924,0.7469427780341485,0.6324662633957042
38,38,0.6265748398644584,0.8251458257382428,0.8485807745067004,0.770011489850632,0.8073891872897947,0.6366935262874681
39,39,0.6249501818702334,0.8140038279256289,0.9435961793209231,0.6479318268862505,0.7683006443189236,0.6277875093954993
40,40,0.622247786748977,0.8276749908858914,0.926891779329788,0.692550746840291,0.7927661323468969,0.6257276173583273
41,41,0.6209916802389281,0.7712814436748086,0.9909502262443439,0.524224435082344,0.6857035506293444,0.631931493998269
42,42,0.6179214999789283,0.8180368209989063,0.9623047154937653,0.6428571428571429,0.7707938694678836,0.6226524597701804
43,43,0.6154009036365009,0.8476121035362741,0.8739597598230275,0.7943795480658752,0.8322716557155039,0.6247042553070336
44,44,0.6142851245545206,0.8092644914327379,0.9810900146052732,0.6110206817311375,0.7530459922707025,0.6219629226551111
45,45,0.6124258651619866,0.8492754283631061,0.9428482780018617,0.7274032937571812,0.8212307110234305,0.6156839087127597
46,46,0.6094296084983009,0.8590275246080933,0.9168604321442749,0.7739850631941785,0.8393863087666468,0.6148182504726221
47,47,0.6089198000374294,0.8610781990521327,0.8947003255590543,0.8025660666411336,0.8461324921135647,0.6161914080294506
48,48,0.6077100059815815,0.8163962814436748,0.9872398602460885,0.6222711604749138,0.7633758148822458,0.6174629589559038
49,49,0.6049987985974267,0.8541286912139993,0.9611613396154336,0.7227116047491383,0.825053287424168,0.6097312460140306
50,50,0.6039342809291113,0.8666605905942398,0.9447994320198793,0.7645059364228265,0.8451442180471024,0.6075732172751913
51,51,0.6013285067109835,0.862080751002552,0.9621207401408012,0.7393240137878208,0.8361352500067679,0.6065704078785532
52,52,0.6002962905026618,0.8747493620123952,0.9094440010641128,0.8183167368824206,0.8614772068644003,0.6081659077902924
53,53,0.5986704372224354,0.8714454976303317,0.9584987369180801,0.7629260819609345,0.8496028149490856,0.6033663290930211
54,54,0.5970835164189339,0.8772557418884434,0.9495388898555768,0.783751436231329,0.8587164625350783,0.601906111914632
55,55,0.5963690649895441,0.8741569449507838,0.9649016641452345,0.7633569513596323,0.8523775158367413,0.6010261290970071
56,56,0.5952338693397385,0.8247129055778345,0.9943799175721244,0.6352929911911145,0.7752753191365057,0.6106915710271273
57,57,0.5938489185202689,0.8836584032081662,0.9508112431444241,0.7967732669475297,0.8670035424046676,0.5984074450790361
58,58,0.5924372343080384,0.8868483412322274,0.9290718982429664,0.8252585216392186,0.8740936058009229,0.5992722135938638
59,59,0.5916407562437511,0.8873724024790376,0.9527514339258334,0.8031884335503638,0.8716003844455412,0.5962411863810815
60,60,0.5903305031713986,0.88593693036821,0.9628701328981114,0.7908368441210264,0.868415518872884,0.5951354357661033
61,61,0.5889733114412853,0.883544476850164,0.9695815227096851,0.7797778628877825,0.8643829437206464,0.5946100084844206
62,62,0.587345481983253,0.8940712723295662,0.9356188636729438,0.8348812715434699,0.8823841930832089,0.5949468584866983
63,63,0.5866340029807318,0.8960763762304047,0.9446108599749469,0.8303332056683264,0.8837932176615965,0.5931204303708091
64,64,0.5861568933441526,0.8941396281443674,0.9619979519854364,0.8095557257755649,0.8792180107107576,0.5915225282007334
65,65,0.5850741687629905,0.8982865475756471,0.947374155589453,0.8325354270394485,0.8862501274080115,0.5913742109915953
66,66,0.5836962454375767,0.8968055049216187,0.9692501864494292,0.8088376101110686,0.8818079803752708,0.5897105136348624
67,67,0.5836386081008684,0.8986738971928545,0.94141652794931,0.8393335886633474,0.8874490648173926,0.5907988701200346
68,68,0.5836885376345544,0.9003144367480861,0.9624194903388407,0.8226733052470317,0.8870763750871125,0.5879921426578444
69,69,0.5816497210235823,0.8979219832300401,0.9721454880294659,0.8086939869781693,0.8829186702906126,0.5873635517264941
70,70,0.5811247836266246,0.902866387167335,0.9436409243742327,0.8464668709306779,0.8924164037854889,0.5883934977450802
71,71,0.5801208902682576,0.9021600437477215,0.9702448424393562,0.8195614707008809,0.888560157790927,0.5857566188445245
72,72,0.5793625403727803,0.9056917608457893,0.9599604547701434,0.8367483722711605,0.8941296841028264,0.5854554468271683
73,73,0.579111455097085,0.900679001093693,0.9751077895947111,0.8120451934124856,0.8861374500431001,0.5847941140044187
74,74,0.5780292132071086,0.8721974115931462,0.9930936551991222,0.7365951742627346,0.8458261180286413,0.590949945477633
75,75,0.5778020201694398,0.9070816624134159,0.9519303150876438,0.847567981616239,0.8967228891252595,0.5846456188502187
76,76,0.5769889606606393,0.8761392635800219,0.9929811128126595,0.7450210647261586,0.8513129102844639,0.5893013289649007
77,77,0.5759999038917678,0.9062386073641998,0.9769663879883979,0.8223860589812333,0.8930363130669855,0.5821407751856323
78,78,0.5753386226438341,0.8816988698505286,0.9925935224704996,0.7570854078896975,0.8589896795219989,0.5872999363668459
79,79,0.5759065871437391,0.8986283266496536,0.9865048831015093,0.7979222520107239,0.8822486303363947,0.5827741261473898
80,80,0.5747644840961411,0.9121627779803135,0.956330707817607,0.854461891995404,0.9025309094586736,0.5816052050354182
81,81,0.573449489971002,0.9133248268319358,0.964340073929115,0.8492914592110302,0.9031666836371042,0.5804568365781022
