,ASD.precision,ASD.recall,ASD.f1-score,ASD.support,TD.precision,TD.recall,TD.f1-score,TD.support,accuracy,macro_avg.precision,macro_avg.recall,macro_avg.f1-score,macro_avg.support,weighted_avg.precision,weighted_avg.recall,weighted_avg.f1-score,weighted_avg.support
0,0.5714285714285714,0.8333333333333334,0.6779661016949152,24.0,0.5555555555555556,0.25,0.3448275862068966,20.0,0.5681818181818182,0.5634920634920635,0.5416666666666667,0.5113968439509059,44.0,0.5642135642135642,0.5681818181818182,0.5265395037458158,44.0
1,0.5833333333333334,0.875,0.7000000000000001,24.0,0.625,0.25,0.35714285714285715,20.0,0.5909090909090909,0.6041666666666667,0.5625,0.5285714285714286,44.0,0.6022727272727273,0.5909090909090909,0.5441558441558442,44.0
2,0.6,0.875,0.711864406779661,24.0,0.6666666666666666,0.3,0.41379310344827586,20.0,0.6136363636363636,0.6333333333333333,0.5875,0.5628287551139685,44.0,0.6303030303030303,0.6136363636363636,0.5763774507199405,44.0
3,0.5757575757575758,0.7916666666666666,0.6666666666666667,24.0,0.5454545454545454,0.3,0.3870967741935483,20.0,0.5681818181818182,0.5606060606060606,0.5458333333333333,0.5268817204301075,44.0,0.5619834710743802,0.5681818181818182,0.5395894428152492,44.0
4,0.575,0.9583333333333334,0.71875,24.0,0.75,0.15,0.24999999999999997,20.0,0.5909090909090909,0.6625,0.5541666666666667,0.484375,44.0,0.6545454545454544,0.5909090909090909,0.5056818181818182,44.0
5,0.5833333333333334,0.875,0.7000000000000001,24.0,0.625,0.25,0.35714285714285715,20.0,0.5909090909090909,0.6041666666666667,0.5625,0.5285714285714286,44.0,0.6022727272727273,0.5909090909090909,0.5441558441558442,44.0
6,0.5675675675675675,0.875,0.6885245901639344,24.0,0.5714285714285714,0.2,0.29629629629629634,20.0,0.5681818181818182,0.5694980694980695,0.5375,0.4924104432301154,44.0,0.5693225693225693,0.5681818181818182,0.5102390020422808,44.0
7,0.5757575757575758,0.7916666666666666,0.6666666666666667,24.0,0.5454545454545454,0.3,0.3870967741935483,20.0,0.5681818181818182,0.5606060606060606,0.5458333333333333,0.5268817204301075,44.0,0.5619834710743802,0.5681818181818182,0.5395894428152492,44.0
8,0.7,0.5833333333333334,0.6363636363636365,24.0,0.5833333333333334,0.7,0.6363636363636365,20.0,0.6363636363636364,0.6416666666666666,0.6416666666666666,0.6363636363636365,44.0,0.646969696969697,0.6363636363636364,0.6363636363636366,44.0
9,0.6296296296296297,0.7083333333333334,0.6666666666666667,24.0,0.5882352941176471,0.5,0.5405405405405405,20.0,0.6136363636363636,0.6089324618736384,0.6041666666666667,0.6036036036036037,44.0,0.6108140225787285,0.6136363636363636,0.6093366093366093,44.0
10,0.7,0.5833333333333334,0.6363636363636365,24.0,0.5833333333333334,0.7,0.6363636363636365,20.0,0.6363636363636364,0.6416666666666666,0.6416666666666666,0.6363636363636365,44.0,0.646969696969697,0.6363636363636364,0.6363636363636366,44.0
11,0.5714285714285714,0.6666666666666666,0.6153846153846153,24.0,0.5,0.4,0.4444444444444445,20.0,0.5454545454545454,0.5357142857142857,0.5333333333333333,0.5299145299145299,44.0,0.538961038961039,0.5454545454545454,0.5376845376845376,44.0
12,0.6,1.0,0.7499999999999999,24.0,1.0,0.2,0.33333333333333337,20.0,0.6363636363636364,0.8,0.6,0.5416666666666666,44.0,0.7818181818181817,0.6363636363636364,0.5606060606060606,44.0
13,0.6052631578947368,0.9583333333333334,0.7419354838709677,24.0,0.8333333333333334,0.25,0.3846153846153846,20.0,0.6363636363636364,0.7192982456140351,0.6041666666666667,0.5632754342431762,44.0,0.7089314194577353,0.6363636363636364,0.5795172569366117,44.0
14,0.6363636363636364,0.5833333333333334,0.6086956521739131,24.0,0.5454545454545454,0.6,0.5714285714285713,20.0,0.5909090909090909,0.5909090909090908,0.5916666666666667,0.5900621118012421,44.0,0.5950413223140495,0.5909090909090909,0.5917560700169395,44.0
15,0.5714285714285714,0.6666666666666666,0.6153846153846153,24.0,0.5,0.4,0.4444444444444445,20.0,0.5454545454545454,0.5357142857142857,0.5333333333333333,0.5299145299145299,44.0,0.538961038961039,0.5454545454545454,0.5376845376845376,44.0
16,0.6428571428571429,0.375,0.4736842105263159,24.0,0.5,0.75,0.6,20.0,0.5454545454545454,0.5714285714285714,0.5625,0.5368421052631579,44.0,0.577922077922078,0.5454545454545454,0.5311004784688996,44.0
17,0.5555555555555556,0.4166666666666667,0.4761904761904762,24.0,0.46153846153846156,0.6,0.5217391304347826,20.0,0.5,0.5085470085470085,0.5083333333333333,0.4989648033126294,44.0,0.5128205128205129,0.5,0.4968944099378882,44.0
18,0.6666666666666666,0.6666666666666666,0.6666666666666666,24.0,0.6,0.6,0.6,20.0,0.6363636363636364,0.6333333333333333,0.6333333333333333,0.6333333333333333,44.0,0.6363636363636364,0.6363636363636364,0.6363636363636364,44.0
19,0.6052631578947368,0.9583333333333334,0.7419354838709677,24.0,0.8333333333333334,0.25,0.3846153846153846,20.0,0.6363636363636364,0.7192982456140351,0.6041666666666667,0.5632754342431762,44.0,0.7089314194577353,0.6363636363636364,0.5795172569366117,44.0
20,0.5625,0.75,0.6428571428571429,24.0,0.5,0.3,0.37499999999999994,20.0,0.5454545454545454,0.53125,0.525,0.5089285714285714,44.0,0.5340909090909091,0.5454545454545454,0.5211038961038962,44.0
21,0.6153846153846154,0.6666666666666666,0.64,24.0,0.5555555555555556,0.5,0.5263157894736842,20.0,0.5909090909090909,0.5854700854700855,0.5833333333333333,0.5831578947368421,44.0,0.5881895881895882,0.5909090909090909,0.5883253588516747,44.0
22,0.6206896551724138,0.75,0.679245283018868,24.0,0.6,0.45,0.5142857142857143,20.0,0.6136363636363636,0.6103448275862069,0.6,0.5967654986522912,44.0,0.6112852664576803,0.6136363636363636,0.6042636608674345,44.0
23,0.5333333333333333,0.3333333333333333,0.4102564102564102,24.0,0.4482758620689655,0.65,0.5306122448979592,20.0,0.4772727272727273,0.4908045977011494,0.4916666666666667,0.47043432757718473,44.0,0.4946708463949843,0.4772727272727273,0.4649636078207507,44.0
24,0.6428571428571429,0.75,0.6923076923076924,24.0,0.625,0.5,0.5555555555555556,20.0,0.6363636363636364,0.6339285714285714,0.625,0.6239316239316239,44.0,0.6347402597402598,0.6363636363636364,0.6301476301476302,44.0
25,0.6086956521739131,0.5833333333333334,0.5957446808510638,24.0,0.5238095238095238,0.55,0.5365853658536585,20.0,0.5681818181818182,0.5662525879917184,0.5666666666666667,0.5661650233523612,44.0,0.570111048371918,0.5681818181818182,0.5688540831249704,44.0
26,0.6363636363636364,0.5833333333333334,0.6086956521739131,24.0,0.5454545454545454,0.6,0.5714285714285713,20.0,0.5909090909090909,0.5909090909090908,0.5916666666666667,0.5900621118012421,44.0,0.5950413223140495,0.5909090909090909,0.5917560700169395,44.0
27,0.6363636363636364,0.875,0.7368421052631579,24.0,0.7272727272727273,0.4,0.5161290322580645,20.0,0.6590909090909091,0.6818181818181819,0.6375,0.6264855687606112,44.0,0.6776859504132232,0.6590909090909091,0.6365179811699335,44.0
28,0.6,0.25,0.35294117647058826,24.0,0.47058823529411764,0.8,0.5925925925925927,20.0,0.5,0.5352941176470588,0.525,0.47276688453159044,44.0,0.5411764705882353,0.5,0.4618736383442266,44.0
29,0.6428571428571429,0.75,0.6923076923076924,24.0,0.625,0.5,0.5555555555555556,20.0,0.6363636363636364,0.6339285714285714,0.625,0.6239316239316239,44.0,0.6347402597402598,0.6363636363636364,0.6301476301476302,44.0
30,0.64,0.6666666666666666,0.6530612244897959,24.0,0.5789473684210527,0.55,0.5641025641025641,20.0,0.6136363636363636,0.6094736842105264,0.6083333333333334,0.60858189429618,44.0,0.6122488038277513,0.6136363636363636,0.6126254697683269,44.0
