,0.0.precision,0.0.recall,0.0.f1-score,0.0.support,1.0.precision,1.0.recall,1.0.f1-score,1.0.support,accuracy,macro_avg.precision,macro_avg.recall,macro_avg.f1-score,macro_avg.support,weighted_avg.precision,weighted_avg.recall,weighted_avg.f1-score,weighted_avg.support
0,0.5485632089966982,0.7169714578704495,0.6215620543403775,23404.0,0.5177635410599883,0.3399455092968787,0.4104221369420319,20921.0,0.5390186125211506,0.5331633750283433,0.5284584835836641,0.5159920956412047,44325.0,0.5340260436745571,0.5390186125211506,0.5219059187083236,44325.0
1,0.553709818720938,0.7021449324901726,0.6191552692061338,23404.0,0.524066361712296,0.3669040676831891,0.4316239316239316,20921.0,0.5439142695995488,0.5388880902166171,0.5345245000866808,0.5253896004150327,44325.0,0.5397183745229054,0.5439142695995488,0.5306421701975099,44325.0
2,0.5612075296664218,0.6203640403349855,0.5893049213597158,23404.0,0.5185325674650483,0.45738731418192247,0.4860444444444445,20921.0,0.5434404963338973,0.5398700485657351,0.538875677258454,0.5376746829020802,44325.0,0.5410653326170155,0.5434404963338973,0.5405669081043432,44325.0
3,0.5618107258032409,0.602931122884977,0.5816450609014655,23404.0,0.5161911703456893,0.4739257205678505,0.49415634578484385,20921.0,0.5420417371686407,0.5390009480744651,0.5384284217264137,0.5379007033431547,44325.0,0.5402787073096721,0.5420417371686407,0.5403511768866919,44325.0
4,0.5540256496176927,0.7770893864296702,0.646867386317156,23404.0,0.5462689163332753,0.30022465465321924,0.38748881828557324,20921.0,0.5520135363790186,0.5501472829754841,0.5386570205414447,0.5171781023013646,44325.0,0.5503645415061689,0.5520135363790186,0.5244430429039864,44325.0
5,0.5588891989952554,0.6844983763459238,0.6153491587923485,23404.0,0.5285103122405976,0.3956311839778213,0.45251763162210923,20921.0,0.5481556683587141,0.5436997556179265,0.5400647801618725,0.5339333952072289,44325.0,0.5445506385938071,0.5481556683587141,0.5384941474008409,44325.0
6,0.5565056779313176,0.6951803110579388,0.6181610942249239,23404.0,0.5272052488567831,0.3802399502891831,0.44182171618994726,20921.0,0.5465313028764806,0.5418554633940503,0.537710130673561,0.5299914052074356,44325.0,0.5426761398226128,0.5465313028764806,0.5349304991235195,44325.0
7,0.5606545454545454,0.6587762775593916,0.6057677196291058,23404.0,0.5253491827637444,0.4224941446393576,0.4683410162666243,20921.0,0.5472532430908066,0.543001864109145,0.5406352110993746,0.537054367947865,44325.0,0.5439907328690012,0.5472532430908066,0.5409035558153106,44325.0
8,0.5730057963014077,0.5322167150914373,0.5518585795932834,23404.0,0.5152964094390579,0.5563309593231681,0.5350280408200792,20921.0,0.5435984207557811,0.5441511028702328,0.5442738372073027,0.5434433102066814,44325.0,0.5457674864864676,0.5435984207557811,0.5439147171753657,44325.0
9,0.5712682379349046,0.5872073149888908,0.5791281262510272,23404.0,0.5233372804420762,0.5070025333397065,0.5150404234140183,20921.0,0.5493513818386915,0.5473027591884904,0.5471049241642987,0.5470842748325228,44325.0,0.5486452585393611,0.5493513818386915,0.548879308855583,44325.0
10,0.5658691129184793,0.5113228507947359,0.5372149398455738,23404.0,0.5065366527160547,0.5611586444242627,0.5324504512676312,20921.0,0.5348448956570784,0.536202882817267,0.5362407476094992,0.5348326955566025,44325.0,0.5378647271340479,0.5348448956570784,0.5349661442327338,44325.0
11,0.5602145694279513,0.584558195180311,0.5721275483533717,23404.0,0.5115052250803859,0.4866402179628125,0.4987630128597673,20921.0,0.5383417935702199,0.5358598972541686,0.5355992065715618,0.5354452806065695,44325.0,0.5372241984613316,0.5383417935702199,0.5375001496604964,44325.0
12,0.5535268913474451,0.7396598871987694,0.6331979955375105,23404.0,0.5331392230480423,0.33258448448926914,0.40963146120334387,20921.0,0.5475239706711788,0.5433330571977437,0.5361221858440193,0.5214147283704272,44325.0,0.5439040958935973,0.5475239706711788,0.5276766088526803,44325.0
13,0.5519592841460981,0.7089813707058622,0.6206935248569183,23404.0,0.5224707284582486,0.3561971225084843,0.4236016371077762,20921.0,0.5424703891708967,0.5372150063021733,0.5325892466071732,0.5221475809823473,44325.0,0.5380409519736108,0.5424703891708967,0.5276679324463193,44325.0
14,0.5579486188912498,0.49367629465048707,0.523848385926732,23404.0,0.4982427912097218,0.5624492137087137,0.5284027122906283,20921.0,0.526136491821771,0.5280957050504858,0.5280627541796004,0.5261255491086801,44325.0,0.529768007026044,0.526136491821771,0.5259979868710991,44325.0
15,0.5517973995070962,0.5548624166809093,0.5533256636413993,23404.0,0.49891780097157423,0.4958175995411309,0.49736286919831224,20921.0,0.5269937958262831,0.5253576002393352,0.5253400081110201,0.5253442664198558,44325.0,0.5268387061971886,0.5269937958262831,0.5269117296866599,44325.0
