,epoch,loss,acc,prec,rec,f1,test_loss
0,0,0.7610819761951765,0.42137762891061137,0.34953271028037386,0.2506942449487695,0.2919756872804327,0.7586530235001366
1,1,0.7560875674798375,0.524095973750769,0.0,0.0,0.0,0.7535873724489796
2,2,0.7503504387679554,0.524095973750769,0.0,0.0,0.0,0.7475086801601221
3,3,0.7436518598170507,0.524095973750769,0.0,0.0,0.0,0.7403120035332772
4,4,0.7364189110341526,0.524095973750769,0.0,0.0,0.0,0.733361914276034
5,5,0.7304858302786237,0.524095973750769,0.0,0.0,0.0,0.7285789289557899
6,6,0.7270026316954976,0.524095973750769,0.0,0.0,0.0,0.7260638534501412
7,7,0.7251141394178072,0.524095973750769,0.0,0.0,0.0,0.7246319295366026
8,8,0.7239584458016214,0.524095973750769,0.0,0.0,0.0,0.7236400192750091
9,9,0.7230298096934954,0.524095973750769,0.0,0.0,0.0,0.7227250257664449
10,10,0.7220682984306699,0.524095973750769,0.0,0.0,0.0,0.7217623429812773
11,11,0.7210312067043214,0.524095973750769,0.0,0.0,0.0,0.7206048548395363
12,12,0.7196292760116714,0.524095973750769,0.0,0.0,0.0,0.7188806116754738
13,13,0.71708763781048,0.524095973750769,0.0,0.0,0.0,0.7151198762498862
14,14,0.7092472541899908,0.524095973750769,0.0,0.0,0.0,0.7023206883199709
15,15,0.6991962325714883,0.524095973750769,0.0,0.0,0.0,0.6963515657030112
16,16,0.6942127985613686,0.524095973750769,0.0,0.0,0.0,0.6939880993901467
17,17,0.693444681664308,0.524095973750769,0.0,0.0,0.0,0.6916271687944151
18,18,0.6966679521969387,0.524095973750769,0.0,0.0,0.0,0.691276528049836
19,19,0.690647022000381,0.524095973750769,0.0,0.0,0.0,0.6905530034279337
20,20,0.6896867351163001,0.524095973750769,0.0,0.0,0.0,0.6899103993229546
21,21,0.6894090686525617,0.524095973750769,0.0,0.0,0.0,0.6895162065244624
