,epoch,loss,acc,prec,rec,f1,test_loss
0,0,0.752405777928375,0.5241046204319694,0.0,0.0,0.0,0.7508529796544734
1,1,0.7486442536825225,0.5241046204319694,0.0,0.0,0.0,0.7468767082725948
2,2,0.7441540796841893,0.5241046204319694,0.0,0.0,0.0,0.7418722258364842
3,3,0.7386544676763671,0.5241046204319694,0.0,0.0,0.0,0.7359918533191736
4,4,0.7326933046181997,0.5241046204319694,0.0,0.0,0.0,0.7302085498331587
5,5,0.7277129927561397,0.5241046204319694,0.0,0.0,0.0,0.7260404981607599
6,6,0.7245247931707472,0.5241046204319694,0.0,0.0,0.0,0.7238012819874043
7,7,0.7230014481714794,0.5241046204319694,0.0,0.0,0.0,0.7226334285458045
8,8,0.7219767989147277,0.5241046204319694,0.0,0.0,0.0,0.7215946742466518
9,9,0.7208704185627756,0.5241046204319694,0.0,0.0,0.0,0.7203932781608737
10,10,0.71932331685509,0.5241046204319694,0.0,0.0,0.0,0.7186134271649508
11,11,0.7167624203222138,0.5241046204319694,0.0,0.0,0.0,0.7148505119123543
12,12,0.7087062952064332,0.5241046204319694,0.0,0.0,0.0,0.700324945477633
13,13,0.6967895517037028,0.5241046204319694,0.0,0.0,0.0,0.6949027814948524
14,14,0.6934860043582463,0.5241046204319694,0.0,0.0,0.0,0.693365024755717
15,15,0.6921099303733735,0.5241046204319694,0.0,0.0,0.0,0.6921848931048424
16,16,0.6909426787779445,0.5241046204319694,0.0,0.0,0.0,0.6908106233913767
17,17,0.6896257893670172,0.5241046204319694,0.0,0.0,0.0,0.6897962030794461
18,18,0.6887211054563522,0.5241046204319694,0.0,0.0,0.0,0.6888019350457817
19,19,0.6906587815000897,0.5241046204319694,0.0,0.0,0.0,0.6889167096107416
20,20,0.6872515774198941,0.5241046204319694,0.0,0.0,0.0,0.6873197861385067
21,21,0.6869045715956461,0.5241046204319694,0.0,0.0,0.0,0.6864540389258382
