,ASD.precision,ASD.recall,ASD.f1-score,ASD.support,TD.precision,TD.recall,TD.f1-score,TD.support,accuracy,macro_avg.precision,macro_avg.recall,macro_avg.f1-score,macro_avg.support,weighted_avg.precision,weighted_avg.recall,weighted_avg.f1-score,weighted_avg.support
0,0.0,0.0,0.0,30.0,0.45454545454545453,1.0,0.625,25.0,0.45454545454545453,0.22727272727272727,0.5,0.3125,55.0,0.2066115702479339,0.45454545454545453,0.2840909090909091,55.0
1,0.56,0.9333333333333333,0.7,30.0,0.6,0.12,0.2,25.0,0.5636363636363636,0.5800000000000001,0.5266666666666666,0.44999999999999996,55.0,0.5781818181818182,0.5636363636363636,0.4727272727272727,55.0
2,0.5454545454545454,1.0,0.7058823529411765,30.0,0.0,0.0,0.0,25.0,0.5454545454545454,0.2727272727272727,0.5,0.35294117647058826,55.0,0.2975206611570248,0.5454545454545454,0.3850267379679145,55.0
3,0.5454545454545454,1.0,0.7058823529411765,30.0,0.0,0.0,0.0,25.0,0.5454545454545454,0.2727272727272727,0.5,0.35294117647058826,55.0,0.2975206611570248,0.5454545454545454,0.3850267379679145,55.0
4,0.5454545454545454,1.0,0.7058823529411765,30.0,0.0,0.0,0.0,25.0,0.5454545454545454,0.2727272727272727,0.5,0.35294117647058826,55.0,0.2975206611570248,0.5454545454545454,0.3850267379679145,55.0
5,0.5454545454545454,1.0,0.7058823529411765,30.0,0.0,0.0,0.0,25.0,0.5454545454545454,0.2727272727272727,0.5,0.35294117647058826,55.0,0.2975206611570248,0.5454545454545454,0.3850267379679145,55.0
6,0.5454545454545454,1.0,0.7058823529411765,30.0,0.0,0.0,0.0,25.0,0.5454545454545454,0.2727272727272727,0.5,0.35294117647058826,55.0,0.2975206611570248,0.5454545454545454,0.3850267379679145,55.0
7,0.5454545454545454,1.0,0.7058823529411765,30.0,0.0,0.0,0.0,25.0,0.5454545454545454,0.2727272727272727,0.5,0.35294117647058826,55.0,0.2975206611570248,0.5454545454545454,0.3850267379679145,55.0
8,0.5454545454545454,1.0,0.7058823529411765,30.0,0.0,0.0,0.0,25.0,0.5454545454545454,0.2727272727272727,0.5,0.35294117647058826,55.0,0.2975206611570248,0.5454545454545454,0.3850267379679145,55.0
9,0.5454545454545454,1.0,0.7058823529411765,30.0,0.0,0.0,0.0,25.0,0.5454545454545454,0.2727272727272727,0.5,0.35294117647058826,55.0,0.2975206611570248,0.5454545454545454,0.3850267379679145,55.0
10,0.5454545454545454,1.0,0.7058823529411765,30.0,0.0,0.0,0.0,25.0,0.5454545454545454,0.2727272727272727,0.5,0.35294117647058826,55.0,0.2975206611570248,0.5454545454545454,0.3850267379679145,55.0
11,0.5454545454545454,1.0,0.7058823529411765,30.0,0.0,0.0,0.0,25.0,0.5454545454545454,0.2727272727272727,0.5,0.35294117647058826,55.0,0.2975206611570248,0.5454545454545454,0.3850267379679145,55.0
12,0.5454545454545454,1.0,0.7058823529411765,30.0,0.0,0.0,0.0,25.0,0.5454545454545454,0.2727272727272727,0.5,0.35294117647058826,55.0,0.2975206611570248,0.5454545454545454,0.3850267379679145,55.0
13,0.5454545454545454,1.0,0.7058823529411765,30.0,0.0,0.0,0.0,25.0,0.5454545454545454,0.2727272727272727,0.5,0.35294117647058826,55.0,0.2975206611570248,0.5454545454545454,0.3850267379679145,55.0
14,0.5454545454545454,1.0,0.7058823529411765,30.0,0.0,0.0,0.0,25.0,0.5454545454545454,0.2727272727272727,0.5,0.35294117647058826,55.0,0.2975206611570248,0.5454545454545454,0.3850267379679145,55.0
15,0.5454545454545454,1.0,0.7058823529411765,30.0,0.0,0.0,0.0,25.0,0.5454545454545454,0.2727272727272727,0.5,0.35294117647058826,55.0,0.2975206611570248,0.5454545454545454,0.3850267379679145,55.0
16,0.5454545454545454,1.0,0.7058823529411765,30.0,0.0,0.0,0.0,25.0,0.5454545454545454,0.2727272727272727,0.5,0.35294117647058826,55.0,0.2975206611570248,0.5454545454545454,0.3850267379679145,55.0
17,0.5454545454545454,1.0,0.7058823529411765,30.0,0.0,0.0,0.0,25.0,0.5454545454545454,0.2727272727272727,0.5,0.35294117647058826,55.0,0.2975206611570248,0.5454545454545454,0.3850267379679145,55.0
18,0.5454545454545454,1.0,0.7058823529411765,30.0,0.0,0.0,0.0,25.0,0.5454545454545454,0.2727272727272727,0.5,0.35294117647058826,55.0,0.2975206611570248,0.5454545454545454,0.3850267379679145,55.0
19,0.5454545454545454,1.0,0.7058823529411765,30.0,0.0,0.0,0.0,25.0,0.5454545454545454,0.2727272727272727,0.5,0.35294117647058826,55.0,0.2975206611570248,0.5454545454545454,0.3850267379679145,55.0
20,0.5454545454545454,1.0,0.7058823529411765,30.0,0.0,0.0,0.0,25.0,0.5454545454545454,0.2727272727272727,0.5,0.35294117647058826,55.0,0.2975206611570248,0.5454545454545454,0.3850267379679145,55.0
21,0.5454545454545454,1.0,0.7058823529411765,30.0,0.0,0.0,0.0,25.0,0.5454545454545454,0.2727272727272727,0.5,0.35294117647058826,55.0,0.2975206611570248,0.5454545454545454,0.3850267379679145,55.0
