,0.0.precision,0.0.recall,0.0.f1-score,0.0.support,1.0.precision,1.0.recall,1.0.f1-score,1.0.support,accuracy,macro_avg.precision,macro_avg.recall,macro_avg.f1-score,macro_avg.support,weighted_avg.precision,weighted_avg.recall,weighted_avg.f1-score,weighted_avg.support
0,0.48666098184918993,0.5682788051209103,0.5243126189382505,7030.0,0.40536833855799376,0.3293012891930606,0.36339685606393257,6283.0,0.4554946293096973,0.4460146602035918,0.44879004715698545,0.44385473750109156,13313.0,0.4482953484233216,0.4554946293096973,0.44836927497826107,13313.0
1,0.5155760918169623,0.49203413940256047,0.5035300968047165,7030.0,0.459267110841914,0.48273117937291105,0.470706913944285,6283.0,0.48764365657627884,0.4874216013294381,0.48738265938773573,0.48711850537450074,13313.0,0.489001365799819,0.48764365657627884,0.4880393691015623,13313.0
2,0.44806924101198403,0.0957325746799431,0.15775902484763243,7030.0,0.4617729235458471,0.8680566608308133,0.602851774068752,6283.0,0.4602268459400586,0.4549210822789156,0.48189461775537823,0.3803053994581922,13313.0,0.4545366215693536,0.4602268459400586,0.3678181958351104,13313.0
3,0.539542225730071,0.48620199146514936,0.5114852225963337,7030.0,0.4823731728288908,0.5357313385325482,0.5076540230751828,6283.0,0.509577105085255,0.5109576992794809,0.5109666649988488,0.5095696228357582,13313.0,0.5125615933122752,0.509577105085255,0.509677108227567,13313.0
4,0.5274657449697568,0.607823613086771,0.5648007402022339,7030.0,0.47102839600920954,0.3907369091198472,0.4271422357546759,6283.0,0.5053706903027116,0.4992470704894832,0.49928026110330914,0.4959714879784549,13313.0,0.5008304363601934,0.5053706903027116,0.49983353645822376,13313.0
5,0.48835961806673106,0.6475106685633002,0.5567855177053391,7030.0,0.37925851703406815,0.24096769059366543,0.29469586374695866,6283.0,0.4556448584090738,0.4338090675503996,0.4442391795784828,0.4257406907261489,13313.0,0.436869929958249,0.4556448584090738,0.43309369048228613,13313.0
6,0.5463447961739922,0.34125177809388335,0.4201033184484721,7030.0,0.48094597623851154,0.6829540028648735,0.5644195988161789,6283.0,0.5025163374145571,0.5136453862062519,0.5121028904793784,0.4922614586323255,13313.0,0.5154801686929869,0.5025163374145571,0.4882126243562541,13313.0
7,0.4994407158836689,0.5081081081081081,0.5037371315752363,7030.0,0.4387274793053076,0.430208499124622,0.43442622950819676,6283.0,0.4713437992939232,0.4690840975944882,0.46915830361636507,0.4690816805417165,13313.0,0.47078742470798773,0.4713437992939232,0.4710262176048908,13313.0
8,0.4653563629144332,0.33342816500711236,0.3884975553161515,7030.0,0.43378443692605123,0.5713830972465382,0.49316573940517894,6283.0,0.4457297378502216,0.4495703999202422,0.4524056311268253,0.4408316473606652,13313.0,0.4504561592800154,0.4457297378502216,0.43789515169798576,13313.0
9,0.4731610337972167,0.27083926031294453,0.34449068210602496,7030.0,0.4481644956400043,0.662581569314022,0.5346776265091189,6283.0,0.4557199729587621,0.4606627647186105,0.4667104148134833,0.4395841543075719,13313.0,0.4613640497033411,0.4557199729587621,0.4342484055105648,13313.0
