,0.0.precision,0.0.recall,0.0.f1-score,0.0.support,1.0.precision,1.0.recall,1.0.f1-score,1.0.support,accuracy,macro_avg.precision,macro_avg.recall,macro_avg.f1-score,macro_avg.support,weighted_avg.precision,weighted_avg.recall,weighted_avg.f1-score,weighted_avg.support
0,0.7569128209943196,0.701,0.727884246405273,23000.0,0.6955597857364204,0.7521302058401149,0.7227397134248718,20890.0,0.7253360674413306,0.72623630336537,0.7265651029200575,0.7253119799150725,43890.0,0.7277110687378258,0.7253360674413306,0.7254356409379552,43890.0
1,0.764394156402177,0.6961304347826087,0.7286670004095936,23000.0,0.6953887726638772,0.763762565820967,0.7279737190308893,20890.0,0.7283208020050125,0.7298914645330271,0.7299465003017879,0.7283203597202415,43890.0,0.7315501722077572,0.7283208020050125,0.7283370243785813,43890.0
2,0.7687517690348146,0.7085217391304348,0.7374089325308838,23000.0,0.7045654856337035,0.7653422690282432,0.7336973980083521,20890.0,0.7355661881977671,0.736658627334259,0.736932004079339,0.7355531652696179,43890.0,0.738201496529706,0.7355661881977671,0.735642380783887,43890.0
3,0.7739540530444527,0.7206521739130435,0.7463526657060519,23000.0,0.7141140873898727,0.7682623264719962,0.7401992436122129,20890.0,0.7433128275233538,0.7440340702171627,0.7444572501925198,0.7432759546591323,43890.0,0.7454724653815643,0.7433128275233538,0.7434238667190322,43890.0
4,0.7740696063977125,0.7533043478260869,0.7635458211224467,23000.0,0.7361789184916538,0.757922450933461,0.7468924688067552,20890.0,0.7555023923444976,0.7551242624446832,0.755613399379774,0.755219144964601,43890.0,0.7560350547832773,0.7555023923444976,0.7556194476917154,43890.0
5,0.7730266046184915,0.7655652173913043,0.7692778190397134,23000.0,0.744600227358848,0.752513164193394,0.7485357840102852,20890.0,0.7593529277739804,0.7588134159886697,0.7590391907923492,0.7589068015249993,43890.0,0.7594967112269684,0.7593529277739804,0.7594053854155449,43890.0
6,0.7794559225563573,0.7561739130434783,0.767638426058747,23000.0,0.7400936182045696,0.7644327429392054,0.752066310311536,20890.0,0.7601048074732285,0.7597747703804635,0.7603033279913418,0.7598523681851415,43890.0,0.7607209365023849,0.7601048074732285,0.7602266808329726,43890.0
7,0.7808309809456598,0.769695652173913,0.7752233315817131,23000.0,0.7503534734659252,0.7621349928195309,0.756198347107438,20890.0,0.7660970608339029,0.7655922272057925,0.7659153224967219,0.7657108393445755,43890.0,0.7663248262121976,0.7660970608339029,0.7661681498622415,43890.0
8,0.7867706013363029,0.7679565217391304,0.7772497249724972,23000.0,0.7510727611940299,0.77084729535663,0.7608315615402788,20890.0,0.7693324219640009,0.7689216812651665,0.7694019085478803,0.769040643256388,43890.0,0.7697797633191673,0.7693324219640009,0.7694352926621979,43890.0
9,0.7916370106761565,0.7737391304347826,0.7825857519788918,23000.0,0.7569360112097151,0.7757778841550982,0.766241134751773,20890.0,0.7747095010252905,0.7742865109429358,0.7747585072949403,0.7744134433653325,43890.0,0.7751206315726259,0.7747095010252905,0.7748063249140819,43890.0
