,epoch,loss,acc,prec,rec,f1,test_loss
0,0,0.7207801554884229,0.657552350354319,0.7344488031382596,0.43924159724217177,0.5497198669742637,0.707582123425542
1,1,0.7036872133612633,0.6845535124296489,0.7252142765766918,0.5428516709757732,0.62092004381161,0.6998747889571565
2,2,0.6949889141888845,0.698976917993939,0.7287903177726107,0.5852724312936896,0.6491940837515601,0.6942130664347212
3,3,0.6891990084023703,0.7123066056007473,0.7358113509192646,0.6170161830891506,0.6711979166666666,0.690374391071998
4,4,0.6836589188093231,0.7205322760726411,0.7435723568966491,0.630039260748827,0.6821138843532125,0.6850714502807261
5,5,0.67873260840064,0.7260008658600496,0.7525796704862893,0.6320501771521594,0.6870689879511802,0.6821916318843385
6,6,0.6738029037203107,0.726114794813954,0.7656081485919712,0.6117973762328832,0.6801149670002129,0.6760121782041499
7,7,0.6696797194225448,0.7453232164422267,0.7715196599362381,0.6604424016087331,0.7116729008125887,0.6730518396672285
8,8,0.6642941548710778,0.7470549365415726,0.7755251450132342,0.6593411854830987,0.7127293429599151,0.6702903547370399
9,9,0.6579327650723004,0.7561464670631394,0.7905066179826563,0.6634108972517476,0.721403654917478,0.6671100761035441
10,10,0.653188594395206,0.7647822817690888,0.7844562934238164,0.6973570812984774,0.7383468937723368,0.6645199077817511
11,11,0.6486369594931602,0.7674937908720122,0.822953198693917,0.651632672603658,0.7273407439076528,0.6592161662377004
12,12,0.6430768090344611,0.7740105270353408,0.8192827200745226,0.6737527530403141,0.7394251484420157,0.6563430207811362
13,13,0.6386329797761781,0.7847426344931301,0.8212299915754002,0.7000861821315714,0.7558346902380398,0.6560616006656569
14,14,0.6321247404529935,0.7897327226741404,0.8365862108788543,0.6936704012257014,0.7584546120825044,0.6518527106015397
15,15,0.6281110012815112,0.7889124342060291,0.8442943476715251,0.6822752082734846,0.7546870034953924,0.6476926664569288
16,16,0.621393353101753,0.8031079818625105,0.8235480632035089,0.7461457435602796,0.7829385314878545,0.650838913097326
17,17,0.6168869882822037,0.7931961628728325,0.8699411101365744,0.6648472661112708,0.7536908380373426,0.6423274893802386
18,18,0.6124167743892897,0.815389523093399,0.8226327478295983,0.78033132241693,0.8009238783232592,0.6461203438895089
19,19,0.6071409905950228,0.8178048169161711,0.8521473063053219,0.7467202911040889,0.795957946310095,0.640817758988361
20,20,0.6031548405687014,0.825460842618543,0.8541287351397665,0.7636694436464617,0.8063700707785642,0.6387959027081815
21,21,0.5981750743729728,0.8089867158839747,0.8898172974995323,0.6832327875131667,0.7729599436665493,0.6333600814418959
22,22,0.5942563996428535,0.817645316380705,0.896570830511605,0.6972613233745092,0.7844542002208517,0.6317855790474672
23,23,0.5900815735970225,0.8369448811721011,0.8578502919099249,0.7879440773724026,0.8214125280758673,0.6309014145208864
24,24,0.5867367968672798,0.8296078565406613,0.891588785046729,0.7308244757253662,0.8032415934326159,0.6276774503746811
25,25,0.5834280546931994,0.8470845580695878,0.870007830853563,0.7979029014650962,0.832396793286881,0.626769930558719
26,26,0.5790542030618304,0.8508897851299929,0.8601345922057051,0.8200229819017524,0.8395999803911957,0.6273669362415725
27,27,0.5770755215060144,0.8381980996650489,0.9019653583717269,0.7404960260461553,0.8132937186127837,0.6204297035150556
28,28,0.5746179159198489,0.8515277872718573,0.8878333153406024,0.7875131667145456,0.8346696437633209,0.6208565047461507
29,29,0.5714343271794773,0.8443502631758835,0.9047399642918851,0.7521306138082926,0.8214070956103428,0.6175950386781387
30,30,0.5677819262657847,0.8582040239706519,0.8791044004343554,0.8139902326917552,0.8452952144188938,0.6182647349188001
31,31,0.5658420459145591,0.8600041014423405,0.8430286671630678,0.8673273963420473,0.8550054278567046,0.6237243118508564
32,32,0.5632996229188783,0.8560621596372502,0.8920824586899188,0.7935459159245427,0.839934118839478,0.6147502754589559
33,33,0.5619062234958013,0.8657916923006813,0.891050380723897,0.81801206549842,0.8529705441837244,0.6135478117028061
34,34,0.5589589795895985,0.8560621596372502,0.9171868736040318,0.7667815761754285,0.8352674263958068,0.6121137079622586
35,35,0.5574817391378539,0.8540342242577529,0.9184487342503757,0.7608445848893995,0.832250968890751,0.6100368666579356
36,36,0.5548522969086965,0.8706450657370064,0.878427469519781,0.8451594369434071,0.8614723896439813,0.6111675295815872
37,37,0.5533263168874241,0.8589103834848588,0.9215146299483649,0.7690318873886814,0.8383964923269652,0.6076177035406797
38,38,0.551589140579814,0.8591154556018866,0.8145026737967914,0.9115675572153595,0.8603059126544814,0.6226438739209411
39,39,0.549245016560668,0.873493289584615,0.8904165393624606,0.8372115292540457,0.8629947685322278,0.6073147075864386
40,40,0.5484245075356393,0.8759769407797298,0.8765666910509632,0.8605764627022886,0.8684979826532337,0.6093305137345116
41,41,0.5477480977064088,0.8406817508601636,0.9478468282619907,0.7039643780522838,0.8079015330512666,0.6079424087924791
42,42,0.546745264459224,0.8688222024745369,0.9152895964864123,0.798238054198985,0.8527659139152451,0.6026012098128872
43,43,0.5449645442976838,0.8784378061840636,0.8721581390896472,0.8724504452743465,0.8723042676942961,0.6060254511263211
44,44,0.5436581570122924,0.8733793606307106,0.9149477559417465,0.8091544575313607,0.8588052951190386,0.6014236138791454
45,45,0.5432485281711533,0.8738122906555472,0.912314635718891,0.8129847744900891,0.8597903691326143,0.6006020860143723
46,46,0.5418350151961758,0.8645840453892952,0.9329547430028394,0.7708512879440774,0.8441915947880345,0.6005545746828307
47,47,0.541445420079288,0.8613484630984118,0.8142329412763789,0.9181269750071819,0.8630645633143551,0.6163662835390853
48,48,0.5407440440640563,0.8821291042905645,0.8964925561443351,0.8505218806856267,0.8729023856907693,0.6002308481288721
49,49,0.5398176033936796,0.8820379611274409,0.9033533610640374,0.8422388202623767,0.8717262568448177,0.5986592373417001
50,50,0.5385880970529148,0.8833595369927313,0.886920245398773,0.8652207220147468,0.875936114005962,0.6000204725793777
51,51,0.5385220433984484,0.8816961742657279,0.8867041198501873,0.8614861629799866,0.8739132546505416,0.5988760189134248
52,52,0.5377426617557094,0.8826759632693053,0.8774766130966659,0.8757540936512497,0.8766145072008819,0.6000928072470618
53,53,0.536654326709963,0.871761569485269,0.9302391157229867,0.7897634779277986,0.8542648505878088,0.59612080654667
54,54,0.5371807563517775,0.8850456855105157,0.8944275683481898,0.8599540361964952,0.8768521004711108,0.5971688139890443
55,55,0.5360250391420864,0.8755440107548933,0.9197235223685643,0.8091065785693766,0.8608762098828324,0.595338737999385
56,56,0.5357882912669863,0.8667486955134778,0.8213522523292589,0.9201378914105143,0.8679432752235571,0.6115538483110878
57,57,0.5352289449600947,0.8809214573791784,0.918806161745828,0.8224648089629417,0.8679702895255419,0.5944767276330175
58,58,0.5349292703682468,0.8793492378152984,0.8502178893930545,0.9061093555491717,0.8772743075675049,0.6034132621031113
59,59,0.5344867127991858,0.8798733110032584,0.9165510617863621,0.8224648089629417,0.8669627536085596,0.5938528967320745
